user,dataID,filename,Question_1_1_1,Question_2_1_1,Question_2_2_1,Question_3_1_1,Question_3_2_1,Question_4_1_1,Question_4_2_1,Question_4_3_1,Question_4_4_1_5_2_1,Question_5_3_1,Question_5_5_1,Question_6_1_1,Question_6_4_1,Question_6_5_1_5_4_1,Question_6_6_1_5_1_1,Question_7_1_1,Question_7_2_1,Question_8_1_1,Question_9_1_1,Question_9_2_1,message
203,129,Beethoven_WoO80_var5_8bars_1_4.wav,3.0,3.0,5.0,6.0,6.0,3.0,2.0,5.0,4.0,6.0,5.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,,
203,130,Beethoven_WoO80_var27_8bars_19_15.wav,2.0,2.0,6.0,5.0,6.0,5.0,6.0,6.0,7.0,5.0,6.0,3.0,5.0,3.0,6.0,5.0,6.0,6.0,5.0,,
203,131,Beethoven_WoO80_var9_8bars_4_7.wav,3.0,5.0,2.0,5.0,4.0,5.0,7.0,6.0,3.0,2.0,6.0,4.0,5.0,3.0,6.0,5.0,4.0,5.0,6.0,,
203,132,Schubert_D935_no.3_4bars_Score_37.wav,1.0,1.0,6.0,2.0,1.0,1.0,2.0,3.0,7.0,6.0,5.0,2.0,3.0,2.0,1.0,5.0,6.0,1.0,2.0,,
203,133,Beethoven_WoO80_var15_8bars_14_10.wav,6.0,3.0,5.0,3.0,1.0,5.0,6.0,5.0,4.0,2.0,5.0,6.0,4.0,3.0,5.0,6.0,3.0,5.0,4.0,,
203,134,Beethoven_WoO80_var9_8bars_18_7.wav,4.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0,2.0,3.0,6.0,4.0,3.0,5.0,4.0,3.0,2.0,7.0,5.0,,
203,135,Beethoven_WoO80_var18_8bars_3_12.wav,3.0,4.0,4.0,5.0,6.0,5.0,4.0,3.0,6.0,6.0,3.0,4.0,4.0,6.0,3.0,4.0,6.0,3.0,4.0,,
203,136,Beethoven_WoO80_var23_8bars_19_13.wav,3.0,5.0,2.0,5.0,4.0,5.0,6.0,5.0,3.0,2.0,4.0,4.0,5.0,6.0,4.0,3.0,2.0,5.0,5.0,,
203,137,Beethoven_WoO80_var3_8bars_26_2.wav,2.0,3.0,5.0,6.0,5.0,3.0,4.0,5.0,5.0,6.0,3.0,2.0,3.0,5.0,2.0,4.0,5.0,3.0,4.0,,
203,138,Beethoven_WoO80_var28_8bars_Score2_16.wav,1.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,,
203,139,Beethoven_WoO80_var5_8bars_11_4.wav,4.0,6.0,5.0,5.0,4.0,5.0,6.0,3.0,5.0,2.0,7.0,4.0,5.0,3.0,5.0,4.0,6.0,5.0,6.0,,
203,140,Beethoven_WoO80_var17_8bars_Score_11.wav,1.0,2.0,6.0,2.0,5.0,1.0,3.0,6.0,7.0,5.0,6.0,3.0,2.0,3.0,2.0,5.0,6.0,2.0,2.0,,
203,141,Beethoven_WoO80_var15_8bars_1_10.wav,5.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,6.0,5.0,3.0,3.0,5.0,6.0,,
203,142,Schubert_D935_no.3_4bars_Score2_50.wav,1.0,1.0,6.0,1.0,2.0,3.0,2.0,5.0,7.0,6.0,4.0,5.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,,
203,143,Beethoven_WoO80_var5_8bars_22_4.wav,3.0,3.0,4.0,5.0,4.0,5.0,6.0,3.0,3.0,2.0,5.0,4.0,5.0,6.0,4.0,3.0,2.0,5.0,6.0,,
203,144,Beethoven_WoO80_var27_8bars_18_15.wav,2.0,4.0,5.0,6.0,5.0,3.0,4.0,5.0,6.0,5.0,3.0,2.0,3.0,4.0,3.0,6.0,6.0,3.0,4.0,,
203,145,Beethoven_WoO80_var28_8bars_14_16.wav,1.0,3.0,3.0,4.0,3.0,5.0,6.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,,
203,146,Beethoven_WoO80_var5_8bars_2_4.wav,3.0,5.0,2.0,6.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,5.0,3.0,6.0,3.0,5.0,6.0,4.0,,
203,147,Schubert_D935_no.3_4bars_3_50.wav,4.0,4.0,5.0,5.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,6.0,2.0,5.0,3.0,5.0,1.0,4.0,3.0,,
203,148,Beethoven_WoO80_var9_8bars_26_7.wav,3.0,4.0,2.0,5.0,4.0,6.0,5.0,6.0,2.0,1.0,4.0,5.0,5.0,6.0,6.0,4.0,2.0,5.0,5.0,,
203,149,Beethoven_WoO80_var25_8bars_7_14.wav,1.0,5.0,2.0,5.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,5.0,6.0,3.0,3.0,5.0,5.0,6.0,,
203,150,Schubert_D935_no.3_4bars_9_46.wav,6.0,5.0,3.0,6.0,6.0,5.0,6.0,3.0,5.0,5.0,4.0,1.0,3.0,2.0,6.0,3.0,6.0,5.0,3.0,,
203,151,Beethoven_WoO80_var18_8bars_19_12.wav,1.0,2.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,,
203,152,Schubert_D935_no.3_4bars_12_37.wav,5.0,6.0,3.0,5.0,6.0,4.0,5.0,3.0,7.0,5.0,4.0,1.0,6.0,2.0,5.0,4.0,7.0,5.0,2.0,,
203,153,Beethoven_WoO80_var28_8bars_3_16.wav,1.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0,,
203,154,Beethoven_WoO80_var12_8bars_3_9.wav,3.0,4.0,5.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,6.0,4.0,3.0,2.0,4.0,3.0,,
203,155,Schubert_D935_no.3_4bars_1_17.wav,5.0,3.0,6.0,6.0,6.0,5.0,6.0,2.0,5.0,3.0,4.0,2.0,5.0,6.0,5.0,2.0,6.0,4.0,5.0,,
203,156,Beethoven_WoO80_var25_8bars_4_14.wav,2.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0,5.0,,
203,157,Beethoven_WoO80_var23_8bars_22_13.wav,1.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,2.0,5.0,1.0,3.0,4.0,,
203,158,Beethoven_WoO80_var30_8bars_11_17.wav,4.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,2.0,6.0,3.0,4.0,2.0,3.0,4.0,,
203,159,Beethoven_WoO80_var18_8bars_Score_12.wav,2.0,3.0,6.0,5.0,6.0,3.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,4.0,2.0,5.0,6.0,1.0,3.0,,
203,160,Beethoven_WoO80_var10_8bars_4_8.wav,3.0,2.0,5.0,5.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,,
203,161,Beethoven_WoO80_var4_8bars_19_3.wav,4.0,3.0,5.0,3.0,2.0,5.0,4.0,6.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,,
203,162,Beethoven_WoO80_var10_8bars_1_8.wav,4.0,5.0,6.0,4.0,5.0,3.0,4.0,5.0,6.0,6.0,4.0,3.0,4.0,5.0,2.0,5.0,6.0,2.0,3.0,,
203,163,Beethoven_WoO80_var23_8bars_26_13.wav,5.0,6.0,3.0,6.0,4.0,6.0,5.0,6.0,2.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,5.0,,
203,164,Beethoven_WoO80_var27_8bars_Score2_15.wav,2.0,2.0,6.0,5.0,6.0,3.0,2.0,6.0,7.0,5.0,6.0,3.0,2.0,3.0,5.0,5.0,7.0,3.0,3.0,,
203,165,Beethoven_WoO80_var17_8bars_Score2_11.wav,1.0,3.0,2.0,5.0,4.0,5.0,6.0,5.0,4.0,3.0,5.0,4.0,6.0,5.0,5.0,3.0,6.0,4.0,5.0,,
203,166,Beethoven_WoO80_var5_8bars_26_4.wav,5.0,6.0,3.0,5.0,3.0,5.0,6.0,6.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,3.0,5.0,5.0,6.0,,
203,167,Schubert_D935_no.3_4bars_Score_13.wav,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,,
203,168,Schubert_D935_no.3_4bars_9_9.wav,4.0,7.0,2.0,6.0,4.0,6.0,5.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,3.0,5.0,6.0,7.0,,
203,169,Beethoven_WoO80_var10_8bars_26_8.wav,3.0,4.0,5.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,,
203,170,Beethoven_WoO80_var12_8bars_26_9.wav,2.0,4.0,3.0,6.0,5.0,3.0,5.0,5.0,1.0,3.0,2.0,6.0,3.0,5.0,3.0,4.0,1.0,5.0,4.0,,
203,171,Schubert_D935_no.3_4bars_6_13.wav,5.0,4.0,5.0,5.0,3.0,5.0,6.0,5.0,4.0,4.0,3.0,6.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,,
203,172,Schubert_D935_no.3_4bars_1_21.wav,5.0,3.0,5.0,5.0,6.0,5.0,4.0,3.0,5.0,6.0,6.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,,
203,173,Schubert_D935_no.3_4bars_6_17.wav,2.0,5.0,2.0,4.0,3.0,5.0,6.0,3.0,3.0,4.0,5.0,4.0,5.0,6.0,6.0,3.0,5.0,6.0,7.0,,
203,174,Schubert_D935_no.3_4bars_9_42.wav,2.0,6.0,1.0,6.0,5.0,6.0,6.0,3.0,2.0,3.0,5.0,3.0,6.0,6.0,5.0,3.0,6.0,6.0,7.0,,
203,175,Beethoven_WoO80_var8_8bars_1_6.wav,1.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,6.0,3.0,2.0,5.0,4.0,5.0,,
203,176,Beethoven_WoO80_var23_8bars_Score_13.wav,1.0,2.0,5.0,1.0,1.0,3.0,1.0,5.0,6.0,7.0,6.0,2.0,2.0,3.0,2.0,5.0,4.0,3.0,2.0,,
203,177,Schubert_D935_no.3_4bars_2_9.wav,4.0,6.0,3.0,5.0,4.0,6.0,7.0,3.0,3.0,2.0,6.0,4.0,5.0,7.0,6.0,3.0,6.0,6.0,7.0,,
203,178,Schubert_D935_no.3_4bars_2_29.wav,3.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,4.0,5.0,3.0,6.0,3.0,6.0,5.0,6.0,,
203,179,Beethoven_WoO80_var6_8bars_18_5.wav,2.0,3.0,6.0,3.0,2.0,4.0,3.0,4.0,6.0,5.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,,
206,180,Schubert_D935_no.3_4bars_1_25.wav,5.0,4.0,5.0,6.0,6.0,3.0,4.0,6.0,6.0,5.0,4.0,3.0,2.0,3.0,5.0,6.0,4.0,5.0,3.0,,
206,181,Beethoven_WoO80_var27_8bars_1_15.wav,2.0,2.0,6.0,3.0,4.0,2.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,,
206,182,Beethoven_WoO80_var15_8bars_Score_10.wav,1.0,1.0,6.0,2.0,3.0,1.0,1.0,1.0,4.0,7.0,1.0,3.0,1.0,3.0,1.0,2.0,5.0,1.0,1.0,,
206,183,Beethoven_WoO80_var25_8bars_1_14.wav,4.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,,
206,184,Beethoven_WoO80_var30_8bars_1_17.wav,5.0,5.0,2.0,4.0,3.0,2.0,2.0,6.0,3.0,3.0,2.0,6.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,,
206,185,Beethoven_WoO80_var3_8bars_22_2.wav,5.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,,
206,186,Schubert_D935_no.3_4bars_9_5.wav,5.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,,
206,187,Beethoven_WoO80_var28_8bars_26_16.wav,4.0,4.0,2.0,4.0,4.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,,
206,188,Schubert_D935_no.3_4bars_Score_33.wav,5.0,2.0,3.0,6.0,3.0,2.0,2.0,6.0,6.0,6.0,5.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,,
206,189,Beethoven_WoO80_thema_8bars_18_1.wav,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,,
206,190,Schubert_D935_no.3_4bars_Score_9.wav,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,,
206,191,Schubert_D935_no.3_4bars_12_33.wav,4.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,6.0,4.0,,
206,192,Schubert_D935_no.3_4bars_3_42.wav,6.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,2.0,,
206,193,Beethoven_WoO80_var17_8bars_14_11.wav,5.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,5.0,5.0,2.0,3.0,4.0,4.0,,
206,194,Beethoven_WoO80_var23_8bars_2_13.wav,4.0,3.0,2.0,4.0,4.0,3.0,2.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,,
206,195,Schubert_D935_no.3_4bars_12_50.wav,6.0,6.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,2.0,2.0,6.0,6.0,4.0,5.0,2.0,,
206,196,Schubert_D935_no.3_4bars_6_9.wav,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,,
206,197,Schubert_D935_no.3_4bars_Score_50.wav,4.0,5.0,5.0,4.0,5.0,1.0,1.0,4.0,5.0,5.0,2.0,5.0,4.0,2.0,2.0,5.0,4.0,1.0,2.0,,
206,198,Schubert_D935_no.3_4bars_12_29.wav,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,
206,199,Beethoven_WoO80_var18_8bars_1_12.wav,2.0,3.0,6.0,4.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0,4.0,5.0,,
206,200,Beethoven_WoO80_var10_8bars_3_8.wav,4.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,,
206,201,Beethoven_WoO80_var25_8bars_22_14.wav,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,,
206,202,Beethoven_WoO80_var3_8bars_1_2.wav,2.0,2.0,5.0,2.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,,
206,203,Beethoven_WoO80_thema_8bars_26_1.wav,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,,
206,204,Beethoven_WoO80_var18_8bars_22_12.wav,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,,
206,205,Beethoven_WoO80_var3_8bars_2_2.wav,5.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,,
206,206,Schubert_D935_no.3_4bars_Score_1.wav,1.0,2.0,5.0,3.0,3.0,1.0,1.0,2.0,4.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,
206,207,Schubert_D935_no.3_4bars_Score2_9.wav,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,
206,208,Schubert_D935_no.3_4bars_Score2_42.wav,2.0,3.0,4.0,4.0,2.0,5.0,5.0,2.0,4.0,2.0,5.0,4.0,4.0,5.0,6.0,4.0,5.0,6.0,4.0,,
206,209,Beethoven_WoO80_var15_8bars_Score2_10.wav,1.0,1.0,6.0,2.0,2.0,1.0,1.0,2.0,6.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,
206,210,Beethoven_WoO80_var4_8bars_22_3.wav,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,,
206,211,Schubert_D935_no.3_4bars_6_37.wav,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,,
206,212,Beethoven_WoO80_var8_8bars_26_6.wav,3.0,3.0,3.0,4.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,,
206,213,Schubert_D935_no.3_4bars_12_1.wav,2.0,4.0,2.0,4.0,3.0,4.0,5.0,2.0,3.0,2.0,3.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,,
206,214,Beethoven_WoO80_var15_8bars_22_10.wav,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,,
206,215,Schubert_D935_no.3_4bars_13_46.wav,3.0,3.0,3.0,3.0,2.0,6.0,6.0,2.0,2.0,1.0,4.0,3.0,5.0,6.0,6.0,2.0,4.0,4.0,6.0,,
206,216,Beethoven_WoO80_var10_8bars_24_8.wav,4.0,3.0,5.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,,
206,217,Beethoven_WoO80_thema_8bars_11_1.wav,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,
206,218,Beethoven_WoO80_var30_8bars_2_17.wav,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,,
206,219,Beethoven_WoO80_var10_8bars_22_8.wav,5.0,4.0,5.0,3.0,3.0,2.0,2.0,6.0,6.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,,
206,220,Beethoven_WoO80_var23_8bars_24_13.wav,3.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,,
206,221,Schubert_D935_no.3_4bars_13_9.wav,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,,
206,222,Schubert_D935_no.3_4bars_Score2_29.wav,4.0,4.0,6.0,2.0,5.0,3.0,4.0,5.0,6.0,6.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,,
206,223,Beethoven_WoO80_var3_8bars_7_2.wav,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,,
206,224,Beethoven_WoO80_var30_8bars_14_17.wav,2.0,5.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,,
206,225,Beethoven_WoO80_var30_8bars_19_17.wav,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,,
206,226,Beethoven_WoO80_var3_8bars_Score2_2.wav,2.0,2.0,5.0,3.0,3.0,1.0,2.0,3.0,5.0,1.0,3.0,5.0,2.0,2.0,4.0,5.0,5.0,3.0,2.0,,
206,227,Beethoven_WoO80_var23_8bars_11_13.wav,3.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,,
206,228,Schubert_D935_no.3_4bars_12_42.wav,3.0,4.0,3.0,4.0,3.0,6.0,6.0,2.0,3.0,2.0,5.0,3.0,5.0,5.0,6.0,4.0,4.0,5.0,6.0,,
206,229,Beethoven_WoO80_var30_8bars_4_17.wav,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,,
206,230,Beethoven_WoO80_var6_8bars_2_5.wav,3.0,4.0,6.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,,
206,231,Beethoven_WoO80_var5_8bars_3_4.wav,2.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,2.0,5.0,,
206,232,Beethoven_WoO80_var9_8bars_24_7.wav,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,,
206,233,Schubert_D935_no.3_4bars_Score_21.wav,2.0,2.0,7.0,2.0,2.0,2.0,1.0,3.0,6.0,6.0,3.0,2.0,2.0,1.0,4.0,5.0,6.0,2.0,1.0,,
206,234,Beethoven_WoO80_var9_8bars_3_7.wav,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,
206,235,Schubert_D935_no.3_4bars_2_17.wav,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,,
206,236,Schubert_D935_no.3_4bars_Score2_33.wav,5.0,2.0,5.0,5.0,3.0,2.0,2.0,6.0,6.0,6.0,5.0,2.0,2.0,2.0,5.0,3.0,4.0,2.0,2.0,,
206,237,Schubert_D935_no.3_4bars_13_17.wav,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,,
206,238,Beethoven_WoO80_var28_8bars_24_16.wav,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,5.0,,
206,239,Beethoven_WoO80_var15_8bars_11_10.wav,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,,
206,240,Beethoven_WoO80_var18_8bars_7_12.wav,4.0,2.0,5.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,,
206,241,Beethoven_WoO80_var27_8bars_7_15.wav,3.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,,
206,242,Beethoven_WoO80_var25_8bars_24_14.wav,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,,
206,243,Beethoven_WoO80_var9_8bars_2_7.wav,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,,
206,244,Beethoven_WoO80_var17_8bars_18_11.wav,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,5.0,5.0,2.0,6.0,4.0,4.0,5.0,4.0,,
206,245,Beethoven_WoO80_var15_8bars_2_10.wav,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,5.0,3.0,2.0,2.0,4.0,4.0,,
206,246,Schubert_D935_no.3_4bars_1_42.wav,2.0,2.0,2.0,3.0,2.0,5.0,6.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,6.0,3.0,3.0,6.0,6.0,,
206,247,Beethoven_WoO80_var17_8bars_24_11.wav,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,,
206,248,Schubert_D935_no.3_4bars_3_29.wav,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,,
206,249,Schubert_D935_no.3_4bars_9_29.wav,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,,
206,250,Beethoven_WoO80_var25_8bars_26_14.wav,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,,
206,251,Schubert_D935_no.3_4bars_1_1.wav,2.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,,
206,252,Beethoven_WoO80_var15_8bars_18_10.wav,3.0,5.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,,
206,253,Schubert_D935_no.3_4bars_13_13.wav,4.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,2.0,3.0,4.0,4.0,5.0,6.0,2.0,4.0,5.0,5.0,,
206,254,Schubert_D935_no.3_4bars_6_5.wav,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,
206,255,Beethoven_WoO80_var5_8bars_14_4.wav,4.0,5.0,2.0,4.0,3.0,5.0,5.0,3.0,2.0,2.0,3.0,6.0,5.0,5.0,5.0,4.0,3.0,6.0,4.0,,
206,256,Beethoven_WoO80_var17_8bars_1_11.wav,2.0,5.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,4.0,2.0,4.0,2.0,3.0,4.0,,
206,257,Beethoven_WoO80_var3_8bars_19_2.wav,3.0,1.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,,
